"location_id","location_type","samplecount"
270637,"Square plot 5 x 5 m, most habitats",3
270638,Linear plot,2
270652,"Square plot 5 x 5 m, most habitats",4
270653,Linear plot,4
270655,"Square plot 5 x 5 m, most habitats",4
270657,"Square plot 10 x 10 m, woodlands",4
270658,"Square plot 5 x 5 m, most habitats",4
270660,"Square plot 5 x 5 m, most habitats",4
270690,Linear plot,1
270691,Linear plot,1
270855,"Square plot 5 x 5 m, most habitats",6
270859,"Square plot 5 x 5 m, most habitats",6
270865,"Square plot 5 x 5 m, most habitats",5
270872,"Square plot 5 x 5 m, most habitats",2
270873,Linear plot,2
270875,"Square plot 5 x 5 m, most habitats",2
270876,"Square plot 5 x 5 m, most habitats",2
270877,Linear plot,2
270904,Linear plot,6
270905,"Square plot 5 x 5 m, most habitats",6
270906,Linear plot,6
270908,"Square plot 10 x 10 m, woodlands",6
270909,"Square plot 10 x 10 m, woodlands",6
270935,"Square plot 5 x 5 m, most habitats",1
270954,"Square plot 5 x 5 m, most habitats",1
270973,Linear plot,1
270975,Linear plot,1
270980,"Square plot 5 x 5 m, most habitats",6
270982,Linear plot,6
271049,"Square plot 5 x 5 m, most habitats",3
271053,Linear plot,2
271078,"Square plot 5 x 5 m, most habitats",2
271079,Linear plot,2
271110,"Square plot 10 x 10 m, woodlands",6
271111,"Square plot 5 x 5 m, most habitats",6
271112,Linear plot,6
271117,Linear plot,6
271118,Linear plot,6
271125,"Square plot 5 x 5 m, most habitats",6
271128,"Square plot 10 x 10 m, woodlands",6
271159,"Square plot 5 x 5 m, most habitats",5
271168,Linear plot,5
271175,"Square plot 5 x 5 m, most habitats",1
271176,Linear plot,2
271177,"Square plot 10 x 10 m, woodlands",2
271178,"Square plot 5 x 5 m, most habitats",2
271262,"Square plot 5 x 5 m, most habitats",1
271265,Linear plot,1
271268,Linear plot,1
271270,"Square plot 5 x 5 m, most habitats",1
271405,"Square plot 5 x 5 m, most habitats",3
271411,Linear plot,5
271459,Linear plot,2
271487,Linear plot,2
271489,"Square plot 5 x 5 m, most habitats",2
271503,Linear plot,4
271504,Linear plot,4
271505,"Square plot 10 x 10 m, woodlands",4
271506,"Square plot 5 x 5 m, most habitats",4
271507,"Square plot 10 x 10 m, woodlands",4
271600,Linear plot,4
271601,"Square plot 5 x 5 m, most habitats",5
271602,"Square plot 5 x 5 m, most habitats",4
272210,Linear plot,5
272211,"Square plot 10 x 10 m, woodlands",7
272214,"Square plot 10 x 10 m, woodlands",2
272216,"Square plot 5 x 5 m, most habitats",3
272217,Linear plot,5
272258,Linear plot,5
272259,Linear plot,5
272302,"Square plot 5 x 5 m, most habitats",6
272406,Linear plot,2
272407,Linear plot,2
272408,"Square plot 10 x 10 m, woodlands",2
272409,"Square plot 5 x 5 m, most habitats",2
272410,"Square plot 5 x 5 m, most habitats",2
272931,"Square plot 10 x 10 m, woodlands",3
272932,"Square plot 5 x 5 m, most habitats",2
272934,"Square plot 5 x 5 m, most habitats",2
272937,Linear plot,3
272938,Linear plot,3
272968,"Square plot 5 x 5 m, most habitats",4
272969,"Square plot 5 x 5 m, most habitats",4
272970,Linear plot,4
272971,"Square plot 5 x 5 m, most habitats",4
272972,"Square plot 5 x 5 m, most habitats",3
273189,"Square plot 5 x 5 m, most habitats",2
273190,"Square plot 10 x 10 m, woodlands",2
273208,"Square plot 5 x 5 m, most habitats",1
273210,Linear plot,1
273211,Linear plot,1
273212,Linear plot,1
273213,"Square plot 5 x 5 m, most habitats",1
273214,Linear plot,1
273238,"Square plot 5 x 5 m, most habitats",6
273250,Linear plot,6
273258,"Square plot 5 x 5 m, most habitats",6
273259,"Square plot 5 x 5 m, most habitats",6
273260,"Square plot 5 x 5 m, most habitats",6
273345,"Square plot 5 x 5 m, most habitats",7
273346,"Square plot 5 x 5 m, most habitats",7
273418,"Square plot 5 x 5 m, most habitats",6
273419,Linear plot,6
273423,"Square plot 5 x 5 m, most habitats",2
273424,"Square plot 10 x 10 m, woodlands",5
273425,"Square plot 10 x 10 m, woodlands",2
273541,"Square plot 5 x 5 m, most habitats",4
273975,Linear plot,6
273979,Linear plot,6
273988,"Square plot 5 x 5 m, most habitats",5
274146,"Square plot 10 x 10 m, woodlands",2
274147,Linear plot,1
274149,"Square plot 10 x 10 m, woodlands",2
274451,"Square plot 5 x 5 m, most habitats",2
274452,"Square plot 5 x 5 m, most habitats",1
274453,"Square plot 5 x 5 m, most habitats",2
274454,"Square plot 5 x 5 m, most habitats",2
275079,Linear plot,3
278211,Linear plot,3
279167,"Square plot 5 x 5 m, most habitats",3
279168,"Square plot 5 x 5 m, most habitats",3
279169,Linear plot,3
279170,Linear plot,2
279171,"Square plot 5 x 5 m, most habitats",3
279505,"Square plot 5 x 5 m, most habitats",3
280166,"Square plot 5 x 5 m, most habitats",2
282009,"Square plot 10 x 10 m, woodlands",2
282010,"Square plot 10 x 10 m, woodlands",2
282013,Linear plot,2
282015,"Square plot 5 x 5 m, most habitats",2
282053,"Square plot 5 x 5 m, most habitats",3
282054,"Square plot 5 x 5 m, most habitats",3
282055,"Square plot 5 x 5 m, most habitats",3
282056,"Square plot 5 x 5 m, most habitats",3
282457,"Square plot 5 x 5 m, most habitats",4
282459,"Square plot 10 x 10 m, woodlands",4
282461,"Square plot 10 x 10 m, woodlands",4
282467,Linear plot,4
284737,"Square plot 5 x 5 m, most habitats",1
289986,"Square plot 5 x 5 m, most habitats",2
289987,"Square plot 5 x 5 m, most habitats",2
289989,Linear plot,2
289990,"Square plot 10 x 10 m, woodlands",2
289991,Linear plot,2
290495,"Square plot 5 x 5 m, most habitats",2
290501,"Square plot 5 x 5 m, most habitats",2
290513,Linear plot,2
291109,"Square plot 5 x 5 m, most habitats",1
291110,"Square plot 5 x 5 m, most habitats",2
291111,"Square plot 5 x 5 m, most habitats",2
291113,"Square plot 5 x 5 m, most habitats",2
291116,"Square plot 5 x 5 m, most habitats",1
291117,Linear plot,1
291118,Linear plot,2
291746,Linear plot,1
291747,"Square plot 5 x 5 m, most habitats",1
291748,"Square plot 10 x 10 m, woodlands",1
291749,Linear plot,1
291750,"Square plot 10 x 10 m, woodlands",1
291789,"Square plot 10 x 10 m, woodlands",3
292254,"Square plot 5 x 5 m, most habitats",2
292262,"Square plot 5 x 5 m, most habitats",3
292263,Linear plot,1
292266,"Square plot 10 x 10 m, woodlands",1
292267,Linear plot,3
292272,"Square plot 5 x 5 m, most habitats",3
292386,"Square plot 10 x 10 m, woodlands",3
292556,"Square plot 10 x 10 m, woodlands",3
293059,"Square plot 5 x 5 m, most habitats",4
293065,"Square plot 5 x 5 m, most habitats",4
293066,Linear plot,4
293068,Linear plot,4
293233,Linear plot,4
293234,Linear plot,4
293235,Linear plot,4
293364,"Square plot 5 x 5 m, most habitats",1
293366,"Square plot 10 x 10 m, woodlands",1
293367,Linear plot,1
293369,Linear plot,1
293370,"Square plot 10 x 10 m, woodlands",1
293404,Linear plot,1
293405,"Square plot 5 x 5 m, most habitats",1
293408,"Square plot 10 x 10 m, woodlands",1
293409,"Square plot 10 x 10 m, woodlands",1
293410,Linear plot,1
293453,"Square plot 10 x 10 m, woodlands",4
293759,"Square plot 5 x 5 m, most habitats",4
293762,"Square plot 5 x 5 m, most habitats",1
293763,"Square plot 5 x 5 m, most habitats",4
293764,Linear plot,4
293765,Linear plot,4
293827,"Square plot 5 x 5 m, most habitats",4
293828,Linear plot,4
293829,"Square plot 5 x 5 m, most habitats",4
293835,"Square plot 5 x 5 m, most habitats",4
293841,"Square plot 5 x 5 m, most habitats",4
293842,Linear plot,4
293898,"Square plot 5 x 5 m, most habitats",4
293927,"Square plot 5 x 5 m, most habitats",2
293928,"Square plot 5 x 5 m, most habitats",2
293929,"Square plot 5 x 5 m, most habitats",2
293930,Linear plot,2
293931,Linear plot,2
294119,"Square plot 5 x 5 m, most habitats",4
294120,Linear plot,4
294121,Linear plot,4
294122,"Square plot 5 x 5 m, most habitats",4
294125,Linear plot,4
294126,"Square plot 5 x 5 m, most habitats",4
294230,Linear plot,3
294255,"Square plot 5 x 5 m, most habitats",3
294439,"Square plot 5 x 5 m, most habitats",2
294442,Linear plot,1
294535,"Square plot 5 x 5 m, most habitats",2
294874,Linear plot,1
294875,Linear plot,1
295267,Linear plot,1
295268,"Square plot 5 x 5 m, most habitats",1
295269,"Square plot 5 x 5 m, most habitats",1
295270,Linear plot,1
295271,"Square plot 5 x 5 m, most habitats",1
295937,"Square plot 5 x 5 m, most habitats",1
295938,"Square plot 5 x 5 m, most habitats",1
295942,"Square plot 5 x 5 m, most habitats",1
296184,Linear plot,1
296320,"Square plot 5 x 5 m, most habitats",4
296321,"Square plot 10 x 10 m, woodlands",4
296323,Linear plot,4
296664,Linear plot,4
296665,Linear plot,4
296666,"Square plot 5 x 5 m, most habitats",4
296667,"Square plot 10 x 10 m, woodlands",4
296668,Linear plot,4
296809,"Square plot 10 x 10 m, woodlands",1
296810,"Square plot 5 x 5 m, most habitats",1
296811,Linear plot,1
296813,"Square plot 5 x 5 m, most habitats",1
296814,"Square plot 5 x 5 m, most habitats",1
297009,Linear plot,2
297328,"Square plot 5 x 5 m, most habitats",1
297333,"Square plot 5 x 5 m, most habitats",1
297336,Linear plot,1
297339,"Square plot 5 x 5 m, most habitats",2
297344,Linear plot,1
297815,"Square plot 5 x 5 m, most habitats",2
298467,"Square plot 10 x 10 m, woodlands",1
298491,"Square plot 5 x 5 m, most habitats",2
298684,Linear plot,3
299314,Linear plot,1
299359,Linear plot,3
299477,"Square plot 5 x 5 m, most habitats",2
299490,"Square plot 5 x 5 m, most habitats",2
299491,"Square plot 5 x 5 m, most habitats",2
299492,"Square plot 5 x 5 m, most habitats",2
299530,Linear plot,4
299532,"Square plot 10 x 10 m, woodlands",4
299533,"Square plot 10 x 10 m, woodlands",4
299534,Linear plot,4
299620,"Square plot 5 x 5 m, most habitats",1
299621,Linear plot,1
299623,"Square plot 10 x 10 m, woodlands",1
299625,"Square plot 5 x 5 m, most habitats",1
299626,"Square plot 5 x 5 m, most habitats",1
299627,"Square plot 10 x 10 m, woodlands",1
299686,"Square plot 10 x 10 m, woodlands",1
299687,"Square plot 10 x 10 m, woodlands",1
299762,Linear plot,2
299763,"Square plot 5 x 5 m, most habitats",2
299765,Linear plot,2
299766,"Square plot 5 x 5 m, most habitats",2
299767,"Square plot 5 x 5 m, most habitats",2
299770,Linear plot,2
299772,"Square plot 5 x 5 m, most habitats",2
299773,"Square plot 5 x 5 m, most habitats",1
299779,"Square plot 5 x 5 m, most habitats",2
299873,"Square plot 5 x 5 m, most habitats",2
299874,"Square plot 10 x 10 m, woodlands",2
299875,"Square plot 5 x 5 m, most habitats",2
299876,Linear plot,2
299877,Linear plot,2
300232,"Square plot 5 x 5 m, most habitats",3
300380,"Square plot 10 x 10 m, woodlands",2
300399,Linear plot,3
300400,Linear plot,3
300655,"Square plot 5 x 5 m, most habitats",1
300661,Linear plot,3
300700,"Square plot 5 x 5 m, most habitats",3
300701,"Square plot 5 x 5 m, most habitats",3
301007,Linear plot,4
301008,Linear plot,4
301009,"Square plot 5 x 5 m, most habitats",4
301010,"Square plot 5 x 5 m, most habitats",4
301013,"Square plot 5 x 5 m, most habitats",4
301167,Linear plot,1
301272,Linear plot,2
301302,Linear plot,2
301308,Linear plot,1
301360,"Square plot 10 x 10 m, woodlands",3
301375,"Square plot 5 x 5 m, most habitats",4
301427,"Square plot 5 x 5 m, most habitats",4
301485,"Square plot 5 x 5 m, most habitats",2
301496,Linear plot,4
301525,"Square plot 5 x 5 m, most habitats",4
301556,"Square plot 10 x 10 m, woodlands",4
301574,Linear plot,4
301604,"Square plot 5 x 5 m, most habitats",2
301685,"Square plot 10 x 10 m, woodlands",1
301686,"Square plot 10 x 10 m, woodlands",1
301687,"Square plot 5 x 5 m, most habitats",1
301707,"Square plot 5 x 5 m, most habitats",4
301723,"Square plot 10 x 10 m, woodlands",2
301865,"Square plot 5 x 5 m, most habitats",2
301866,"Square plot 5 x 5 m, most habitats",2
301868,"Square plot 5 x 5 m, most habitats",2
301871,"Square plot 10 x 10 m, woodlands",2
301873,Linear plot,2
301898,"Square plot 10 x 10 m, woodlands",4
301899,Linear plot,4
301900,"Square plot 5 x 5 m, most habitats",4
301901,"Square plot 5 x 5 m, most habitats",4
301902,Linear plot,4
302032,Linear plot,1
302033,"Square plot 5 x 5 m, most habitats",1
302035,"Square plot 10 x 10 m, woodlands",1
302036,"Square plot 10 x 10 m, woodlands",1
302037,"Square plot 10 x 10 m, woodlands",1
302038,"Square plot 10 x 10 m, woodlands",1
302050,"Square plot 10 x 10 m, woodlands",2
302425,"Square plot 5 x 5 m, most habitats",3
302455,Linear plot,3
302456,"Square plot 5 x 5 m, most habitats",2
303536,Linear plot,1
303537,"Square plot 5 x 5 m, most habitats",1
303538,"Square plot 5 x 5 m, most habitats",1
303550,"Square plot 5 x 5 m, most habitats",1
304259,"Square plot 5 x 5 m, most habitats",4
304260,"Square plot 5 x 5 m, most habitats",4
306447,"Square plot 5 x 5 m, most habitats",4
309763,"Square plot 5 x 5 m, most habitats",1
309816,Linear plot,1
317198,"Square plot 10 x 10 m, woodlands",1
317199,"Square plot 5 x 5 m, most habitats",1
317200,"Square plot 5 x 5 m, most habitats",1
317748,Linear plot,2
317852,Linear plot,2
319214,"Square plot 5 x 5 m, most habitats",1
319722,Linear plot,2
319835,"Square plot 10 x 10 m, woodlands",2
319911,"Square plot 10 x 10 m, woodlands",1
319913,Linear plot,1
319914,Linear plot,1
319915,"Square plot 5 x 5 m, most habitats",1
319946,"Square plot 10 x 10 m, woodlands",2
319985,Linear plot,2
320433,"Square plot 5 x 5 m, most habitats",1
320447,"Square plot 5 x 5 m, most habitats",2
320448,"Square plot 10 x 10 m, woodlands",2
320449,"Square plot 5 x 5 m, most habitats",2
320450,Linear plot,2
320452,Linear plot,2
320535,"Square plot 10 x 10 m, woodlands",2
320537,"Square plot 5 x 5 m, most habitats",2
320539,"Square plot 5 x 5 m, most habitats",2
320541,Linear plot,2
320876,"Square plot 5 x 5 m, most habitats",2
320877,Linear plot,2
320878,"Square plot 10 x 10 m, woodlands",2
320879,"Square plot 5 x 5 m, most habitats",2
320880,Linear plot,2
321155,"Square plot 5 x 5 m, most habitats",1
321157,Linear plot,1
321159,"Square plot 5 x 5 m, most habitats",1
321160,"Square plot 10 x 10 m, woodlands",1
321161,"Square plot 5 x 5 m, most habitats",1
321761,"Square plot 5 x 5 m, most habitats",2
321777,"Square plot 10 x 10 m, woodlands",1
321779,Linear plot,1
322274,"Square plot 5 x 5 m, most habitats",2
322275,"Square plot 5 x 5 m, most habitats",2
322711,"Square plot 5 x 5 m, most habitats",2
323112,Linear plot,2
323282,"Square plot 5 x 5 m, most habitats",1
323284,"Square plot 5 x 5 m, most habitats",1
323685,"Square plot 5 x 5 m, most habitats",1
323686,"Square plot 5 x 5 m, most habitats",1
323687,Linear plot,1
323688,Linear plot,1
324368,"Square plot 5 x 5 m, most habitats",2
324372,"Square plot 5 x 5 m, most habitats",2
324373,"Square plot 10 x 10 m, woodlands",2
324375,Linear plot,2
324377,Linear plot,2
324450,"Square plot 5 x 5 m, most habitats",1
324665,"Square plot 10 x 10 m, woodlands",1
324673,Linear plot,1
324674,"Square plot 5 x 5 m, most habitats",1
324676,"Square plot 5 x 5 m, most habitats",1
325031,Linear plot,2
325194,"Square plot 5 x 5 m, most habitats",2
325427,"Square plot 10 x 10 m, woodlands",1
325657,"Square plot 5 x 5 m, most habitats",2
325989,"Square plot 5 x 5 m, most habitats",1
325990,"Square plot 5 x 5 m, most habitats",1
325991,"Square plot 5 x 5 m, most habitats",1
325998,"Square plot 5 x 5 m, most habitats",1
326561,"Square plot 5 x 5 m, most habitats",2
326562,"Square plot 5 x 5 m, most habitats",2
326563,"Square plot 5 x 5 m, most habitats",2
326564,"Square plot 5 x 5 m, most habitats",2
327206,"Square plot 5 x 5 m, most habitats",1
327340,Linear plot,1
327375,"Square plot 5 x 5 m, most habitats",1
327377,"Square plot 5 x 5 m, most habitats",1
327420,"Square plot 10 x 10 m, woodlands",1
327691,Linear plot,1
327692,Linear plot,1
327748,"Square plot 5 x 5 m, most habitats",2
327771,"Square plot 5 x 5 m, most habitats",2
327772,"Square plot 5 x 5 m, most habitats",2
327773,"Square plot 5 x 5 m, most habitats",2
327774,Linear plot,2
327776,Linear plot,2
327838,"Square plot 5 x 5 m, most habitats",2
327955,"Square plot 10 x 10 m, woodlands",2
328262,Linear plot,1
328291,Linear plot,1
328332,"Square plot 5 x 5 m, most habitats",2
328436,"Square plot 5 x 5 m, most habitats",1
328437,Linear plot,2
328438,Linear plot,2
328445,"Square plot 5 x 5 m, most habitats",1
328453,Linear plot,1
328459,Linear plot,1
328693,"Square plot 10 x 10 m, woodlands",1
328705,"Square plot 5 x 5 m, most habitats",1
328706,"Square plot 5 x 5 m, most habitats",1
328707,"Square plot 10 x 10 m, woodlands",1
328708,"Square plot 5 x 5 m, most habitats",1
328720,"Square plot 5 x 5 m, most habitats",2
328782,"Square plot 5 x 5 m, most habitats",1
328812,Linear plot,2
328813,"Square plot 5 x 5 m, most habitats",2
328817,Linear plot,2
328818,"Square plot 5 x 5 m, most habitats",2
328965,"Square plot 5 x 5 m, most habitats",1
328991,Linear plot,1
329114,"Square plot 10 x 10 m, woodlands",2
329115,"Square plot 5 x 5 m, most habitats",2
329116,"Square plot 5 x 5 m, most habitats",2
329117,Linear plot 2 x 12.5 m,2
329118,Linear plot 2 x 12.5 m,2
329279,"Square plot 5 x 5 m, most habitats",2
329776,"Square plot 5 x 5 m, most habitats",1
329777,"Square plot 5 x 5 m, most habitats",1
329778,"Square plot 5 x 5 m, most habitats",1
329803,"Square plot 10 x 10 m, woodlands",2
329804,"Square plot 5 x 5 m, most habitats",2
330040,"Square plot 5 x 5 m, most habitats",1
330041,"Square plot 10 x 10 m, woodlands",1
330042,Linear plot,1
330129,"Square plot 5 x 5 m, most habitats",1
330258,Linear plot,2
330964,Linear plot,1
330975,"Square plot 5 x 5 m, most habitats",1
331122,"Square plot 5 x 5 m, most habitats",1
331123,"Square plot 5 x 5 m, most habitats",1
331124,Linear plot,1
331187,"Square plot 10 x 10 m, woodlands",1
331239,Linear plot,2
331240,Linear plot,2
331312,"Square plot 10 x 10 m, woodlands",1
331313,Linear plot 2 x 12.5 m,1
331418,Linear plot,3
331465,Linear plot,2
331467,"Square plot 5 x 5 m, most habitats",2
331468,"Square plot 5 x 5 m, most habitats",2
331484,"Square plot 5 x 5 m, most habitats",1
331485,"Square plot 5 x 5 m, most habitats",1
331486,Linear plot,1
331487,"Square plot 5 x 5 m, most habitats",1
331492,"Square plot 10 x 10 m, woodlands",2
331495,Linear plot,2
331586,"Square plot 5 x 5 m, most habitats",2
331587,"Square plot 5 x 5 m, most habitats",2
331700,"Square plot 5 x 5 m, most habitats",1
331701,Linear plot,1
331704,"Square plot 10 x 10 m, woodlands",2
331706,"Square plot 10 x 10 m, woodlands",2
331708,"Square plot 10 x 10 m, woodlands",2
331709,"Square plot 10 x 10 m, woodlands",2
331710,"Square plot 10 x 10 m, woodlands",2
332397,"Square plot 5 x 5 m, most habitats",2
332398,"Square plot 5 x 5 m, most habitats",2
332399,"Square plot 5 x 5 m, most habitats",2
332400,"Square plot 10 x 10 m, woodlands",2
332402,Linear plot,2
335781,"Square plot 5 x 5 m, most habitats",1
335790,Linear plot,1
335796,"Square plot 10 x 10 m, woodlands",1
337614,Linear plot,4
337616,"Square plot 5 x 5 m, most habitats",4
337786,"Square plot 5 x 5 m, most habitats",2
338272,Linear plot,3
338273,Linear plot,3
340696,"Square plot 5 x 5 m, most habitats",4
340703,"Square plot 5 x 5 m, most habitats",4
340704,"Square plot 5 x 5 m, most habitats",4
340920,Linear plot,4
340921,Linear plot,4
345825,Linear plot,1
